renset,learningRate,batchsize,,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48,epoch_49,epoch_50
original,1e-05,16,accuracy,0.302495,0.303316,0.307875,0.308638,0.310871,0.314262,0.311369,0.308534,0.308118,0.303281,0.300979,0.299810,0.293967,0.292104,0.288506,0.283670,0.276299,0.290519,0.301835,0.308708,0.313463,0.322569,0.331582,0.335111,0.342285,0.344055,0.349933,0.353647,0.357720,0.361538,0.364581,0.363991,0.368121,0.371569,0.374034,0.374520,0.377424,0.378222,0.378870,0.379669,0.379148,0.378801,0.383036,0.384007,0.383938,0.383186,0.386322,0.386102,0.387293,0.387224
original,1e-05,16,val_loss,0.296985,0.293394,0.295657,0.295501,0.295058,0.295771,0.296697,0.300620,0.305007,0.307050,0.305761,0.303525,0.300535,0.296965,0.293596,0.290516,0.288373,0.286962,0.285878,0.285090,0.284507,0.284029,0.283632,0.283368,0.283131,0.282929,0.282795,0.282629,0.282494,0.282400,0.282244,0.282162,0.282104,0.282034,0.281970,0.281873,0.281801,0.281768,0.281690,0.281611,0.281553,0.281490,0.281472,0.281390,0.281290,0.281234,0.281172,0.281088,0.281043,0.280964
original,1e-05,16,val_accuracy,0.296245,0.311274,0.307482,0.300499,0.298280,0.291065,0.295875,0.294256,0.297170,0.298372,0.298187,0.299251,0.290834,0.284915,0.279689,0.277562,0.272937,0.301702,0.306928,0.313309,0.318442,0.324917,0.328848,0.336848,0.342999,0.346883,0.349057,0.355253,0.356410,0.358722,0.360572,0.362699,0.365150,0.366491,0.367508,0.368988,0.369173,0.371162,0.370884,0.373474,0.373104,0.373751,0.374908,0.374445,0.377543,0.377543,0.378607,0.379116,0.378700,0.378792
original,1e-06,16,loss,0.383141,0.378225,0.374439,0.370750,0.367811,0.364807,0.362215,0.359610,0.357205,0.354706,0.352839,0.350826,0.349098,0.347239,0.345775,0.344040,0.342820,0.341588,0.340051,0.338858,0.337848,0.336173,0.335368,0.334144,0.333138,0.332224,0.331124,0.329964,0.329012,0.328405,0.327181,0.326285,0.325325,0.324430,0.323918,0.322570,0.322270,0.321014,0.320196,0.319487,0.318397,0.317619,0.316859,0.316353,0.315470,0.314405,0.313716,0.313078,0.312196,0.311330
original,1e-06,16,accuracy,0.221664,0.224638,0.226767,0.227044,0.228653,0.230863,0.231499,0.234218,0.231823,0.238059,0.238129,0.237805,0.242178,0.240651,0.242873,0.244504,0.244712,0.244666,0.247177,0.248565,0.250833,0.251250,0.250521,0.251770,0.250914,0.253436,0.254026,0.255762,0.258284,0.256734,0.258007,0.257208,0.259256,0.261119,0.260274,0.264127,0.261524,0.261246,0.263294,0.263607,0.265597,0.265227,0.265608,0.262889,0.264671,0.266372,0.266927,0.267032,0.267379,0.266141
original,1e-06,16,val_loss,0.330073,0.333462,0.318581,0.322742,0.332441,0.337806,0.340073,0.342919,0.346510,0.349722,0.351172,0.351188,0.350624,0.349593,0.348180,0.346672,0.345375,0.344194,0.343029,0.341629,0.340309,0.339143,0.338003,0.336629,0.335556,0.334559,0.333739,0.332658,0.331765,0.330894,0.329799,0.328898,0.327872,0.327016,0.326266,0.325470,0.324556,0.323478,0.322497,0.321624,0.320794,0.319816,0.319032,0.318217,0.317344,0.316492,0.315752,0.315036,0.314027,0.313196
original,1e-06,16,val_accuracy,0.139845,0.144469,0.176841,0.195246,0.208657,0.214530,0.222392,0.229005,0.237838,0.240797,0.244497,0.243757,0.243387,0.244173,0.243942,0.245098,0.246115,0.247087,0.248104,0.250694,0.252821,0.254671,0.254624,0.255457,0.258185,0.256382,0.256937,0.257769,0.258787,0.259434,0.258185,0.260266,0.260081,0.260220,0.260868,0.262949,0.263689,0.264567,0.265400,0.265400,0.266879,0.267989,0.268313,0.268868,0.268590,0.269192,0.268729,0.269053,0.268220,0.267897
original,1e-07,16,loss,0.418306,0.418152,0.417290,0.417008,0.416830,0.415843,0.415511,0.414622,0.414254,0.413802,0.413140,0.413088,0.412339,0.412075,0.411808,0.410904,0.411056,0.410162,0.409628,0.409224,0.408614,0.408207,0.407685,0.407476,0.407010,0.406230,0.406192,0.405441,0.404766,0.404568,0.404616,0.403964,0.403203,0.402691,0.402429,0.401931,0.401385,0.401475,0.401068,0.400261,0.400091,0.399457,0.399418,0.399273,0.398444,0.398179,0.397753,0.397269,0.397214,0.396836
original,1e-07,16,accuracy,0.184443,0.185218,0.186768,0.185843,0.187127,0.187948,0.187555,0.189360,0.190274,0.191095,0.190748,0.191142,0.190772,0.192102,0.192310,0.193930,0.194023,0.193525,0.195226,0.196163,0.196823,0.196210,0.198593,0.197575,0.196985,0.199912,0.199484,0.201972,0.199889,0.201277,0.199889,0.202515,0.202735,0.203557,0.203719,0.205755,0.206623,0.205200,0.206183,0.209747,0.206600,0.207977,0.210719,0.207514,0.208867,0.210672,0.210973,0.212049,0.211644,0.211043
original,1e-07,16,val_loss,0.310434,0.338510,0.351129,0.364618,0.369045,0.379444,0.385384,0.392523,0.402799,0.409643,0.412370,0.413924,0.414054,0.414019,0.413640,0.413113,0.412767,0.412426,0.412041,0.411465,0.410834,0.410332,0.410095,0.409587,0.409307,0.408933,0.408565,0.407971,0.407477,0.407076,0.406793,0.406366,0.406004,0.405585,0.405105,0.404643,0.404386,0.403929,0.403645,0.403343,0.402759,0.402423,0.402067,0.401730,0.401395,0.401044,0.400758,0.400356,0.399966,0.399554
